payment_id,participant_id,submission_id,amount,payment_date,payment_type
PAY300340,P102714,SUB200386,2.96,2024-05-24 02:45:56.129467,study_reward
PAY300341,P102685,SUB200387,6.67,2024-05-24 02:54:06.066527,study_reward
PAY300342,P101264,SUB200388,1.28,2024-05-24 05:15:01.056232,study_reward
PAY300343,P102975,SUB200389,5.45,2024-05-24 05:23:44.618874,study_reward
PAY300344,P100874,SUB200390,1.9,2024-05-24 15:51:53.658605,study_reward
PAY300345,P100168,SUB200391,1.28,2024-05-24 16:42:35.745215,study_reward
PAY300346,P102911,,5.0,2024-05-24 17:12:30.000000,referral_bonus
PAY300347,P102241,SUB200392,1.28,2024-05-24 19:50:24.702732,study_reward
PAY300348,P102294,SUB200393,2.96,2024-05-24 20:12:21.504970,study_reward
PAY300349,P100042,SUB200394,1.13,2024-05-24 21:19:25.501235,study_reward
PAY300350,P102182,SUB200395,1.9,2024-05-24 23:49:06.060763,study_reward
PAY300351,P102203,SUB200396,1.13,2024-05-25 00:28:51.749464,study_reward
PAY300352,P100515,SUB200397,7.89,2024-05-25 02:31:13.694397,study_reward
PAY300353,P101746,SUB200398,1.9,2024-05-25 03:57:57.507025,study_reward
PAY300354,P102829,SUB200399,0.86,2024-05-25 05:38:48.342494,study_reward
PAY300355,P102708,SUB200400,4.57,2024-05-25 05:42:04.478762,study_reward
PAY300356,P100168,SUB200401,1.28,2024-05-25 05:42:35.745215,study_reward
PAY300357,P102297,SUB200402,1.66,2024-05-25 05:53:17.664952,study_reward
PAY300358,P100515,SUB200403,2.96,2024-05-25 08:31:13.694397,study_reward
PAY300359,P102606,SUB200404,0.86,2024-05-25 09:15:51.825865,study_reward
PAY300360,P100821,SUB200406,4.57,2024-05-25 16:46:26.481574,study_reward
PAY300361,P100874,SUB200408,4.57,2024-05-25 18:51:53.658605,study_reward
PAY300362,P100925,SUB200409,1.9,2024-05-25 19:03:34.015547,study_reward
PAY300363,P100290,SUB200410,1.52,2024-05-26 01:40:38.812735,study_reward
PAY300364,P102857,SUB200411,5.45,2024-05-26 03:01:54.796483,study_reward
PAY300365,P100128,SUB200412,1.66,2024-05-26 10:07:26.265763,study_reward
PAY300366,P102829,SUB200413,1.13,2024-05-26 12:38:48.342494,study_reward
PAY300367,P102857,SUB200414,3.05,2024-05-26 13:01:54.796483,study_reward
PAY300368,P102528,SUB200415,1.66,2024-05-26 17:52:04.679798,study_reward
PAY300369,P100977,SUB200416,2.07,2024-05-26 23:20:47.956049,study_reward
PAY300370,P100168,SUB200417,0.86,2024-05-26 23:42:35.745215,study_reward
PAY300371,P100874,SUB200418,2.85,2024-05-27 00:51:53.658605,study_reward
PAY300372,P102231,SUB200419,4.57,2024-05-27 04:35:12.971495,study_reward
PAY300373,P102418,SUB200420,3.05,2024-05-27 07:14:57.441688,study_reward
PAY300374,P101273,SUB200421,1.9,2024-05-27 12:04:44.163551,study_reward
PAY300375,P102857,SUB200422,1.13,2024-05-27 16:01:54.796483,study_reward
PAY300376,P100168,SUB200424,1.13,2024-05-27 19:42:35.745215,study_reward
PAY300377,P102858,SUB200425,1.28,2024-05-27 21:28:38.137176,study_reward
PAY300378,P102418,SUB200426,1.52,2024-05-28 00:14:57.441688,study_reward
PAY300379,P102685,SUB200427,0.86,2024-05-28 03:54:06.066527,study_reward
PAY300380,P100042,SUB200428,4.57,2024-05-28 05:19:25.501235,study_reward
PAY300381,P102606,SUB200429,7.89,2024-05-28 15:15:51.825865,study_reward
PAY300382,P101300,SUB200430,6.67,2024-05-28 17:49:30.981325,study_reward
PAY300383,P101746,SUB200431,2.96,2024-05-28 17:57:57.507025,study_reward
PAY300384,P102939,SUB200432,2.85,2024-05-28 18:10:06.972405,study_reward
PAY300385,P102231,SUB200433,0.86,2024-05-28 20:35:12.971495,study_reward
PAY300386,P101072,SUB200434,1.28,2024-05-29 00:41:57.327102,study_reward
PAY300387,P101049,SUB200435,7.89,2024-05-29 01:15:56.294157,study_reward
PAY300388,P101696,SUB200436,6.67,2024-05-29 02:31:53.164533,study_reward
PAY300389,P101233,SUB200437,1.28,2024-05-29 02:43:53.171631,study_reward
PAY300390,P102231,SUB200438,1.28,2024-05-29 05:35:12.971495,study_reward
PAY300391,P100599,SUB200439,4.57,2024-05-29 06:37:01.269191,study_reward
PAY300392,P102611,SUB200440,2.91,2024-05-29 07:40:22.177941,study_reward
PAY300393,P100925,SUB200441,1.52,2024-05-29 08:03:34.015547,study_reward
PAY300394,P100599,SUB200442,7.89,2024-05-29 08:37:01.269191,study_reward
PAY300395,P101416,SUB200443,1.66,2024-05-29 16:37:18.471647,study_reward
PAY300396,P100599,SUB200444,2.96,2024-05-30 01:37:01.269191,study_reward
PAY300397,P101233,SUB200446,2.91,2024-05-30 03:43:53.171631,study_reward
PAY300398,P102939,SUB200447,0.86,2024-05-30 06:10:06.972405,study_reward
PAY300399,P100145,SUB200448,7.89,2024-05-30 12:12:45.039813,study_reward
PAY300400,P102417,SUB200449,7.89,2024-05-30 12:55:17.050405,study_reward
PAY300401,P101288,SUB200450,6.67,2024-05-30 13:48:44.901843,study_reward
PAY300402,P102601,SUB200451,2.96,2024-05-30 15:52:52.362413,study_reward
PAY300403,P101416,SUB200452,6.67,2024-05-30 17:37:18.471647,study_reward
PAY300404,P101435,SUB200453,2.96,2024-05-30 19:51:08.295330,study_reward
PAY300405,P101454,SUB200454,3.05,2024-05-30 22:19:16.557817,study_reward
PAY300406,P102562,SUB200455,1.66,2024-05-30 23:39:48.836070,study_reward
PAY300407,P101300,SUB200456,0.86,2024-05-31 03:49:30.981325,study_reward
PAY300408,P100925,SUB200457,1.13,2024-05-31 04:03:34.015547,study_reward
PAY300409,P102939,SUB200458,2.96,2024-05-31 04:10:06.972405,study_reward
PAY300410,P102611,SUB200459,4.57,2024-05-31 13:40:22.177941,study_reward
PAY300411,P100579,,15.0,2024-05-31 14:15:51.000000,loyalty_bonus
PAY300412,P100515,SUB200460,6.67,2024-05-31 16:31:13.694397,study_reward
PAY300413,P101746,SUB200461,3.05,2024-05-31 16:57:57.507025,study_reward
PAY300414,P101813,SUB200463,2.07,2024-05-31 17:15:42.602866,study_reward
PAY300415,P101813,SUB200462,3.05,2024-05-31 17:15:42.602866,study_reward
PAY300416,P102939,SUB200464,1.52,2024-06-01 02:10:06.972405,study_reward
PAY300417,P101264,SUB200465,1.9,2024-06-01 06:15:01.056232,study_reward
PAY300418,P102601,SUB200466,2.07,2024-06-01 06:52:52.362413,study_reward
PAY300419,P100290,SUB200467,1.52,2024-06-01 14:40:38.812735,study_reward
PAY300420,P102064,SUB200468,1.13,2024-06-01 17:34:54.314927,study_reward
PAY300421,P100515,SUB200470,5.45,2024-06-01 20:31:13.694397,study_reward
PAY300422,P102064,SUB200471,1.34,2024-06-01 20:34:54.314927,study_reward
PAY300423,P102939,SUB200472,1.66,2024-06-01 21:10:06.972405,study_reward
PAY300424,P100874,SUB200474,4.57,2024-06-02 05:51:53.658605,study_reward
PAY300425,P101049,SUB200475,6.67,2024-06-02 14:15:56.294157,study_reward
PAY300426,P101969,SUB200476,2.37,2024-06-02 17:53:54.250275,study_reward
PAY300427,P100128,SUB200477,4.64,2024-06-02 21:07:26.265763,study_reward
PAY300428,P101288,SUB200478,4.64,2024-06-02 21:48:44.901843,study_reward
PAY300429,P101668,,15.0,2024-06-03 00:22:15.000000,referral_bonus
PAY300430,P100168,SUB200480,3.05,2024-06-03 01:42:35.745215,study_reward
PAY300431,P101826,SUB200481,2.07,2024-06-03 06:57:38.938281,study_reward
PAY300432,P101746,SUB200482,1.52,2024-06-03 06:57:57.507025,study_reward
PAY300433,P100128,SUB200483,3.05,2024-06-03 12:07:26.265763,study_reward
PAY300434,P101264,SUB200484,2.91,2024-06-03 16:15:01.056232,study_reward
PAY300435,P101826,SUB200485,3.05,2024-06-03 17:57:38.938281,study_reward
PAY300436,P102601,SUB200486,1.28,2024-06-03 18:52:52.362413,study_reward
PAY300437,P101416,SUB200487,1.28,2024-06-03 20:37:18.471647,study_reward
PAY300438,P102986,SUB200488,2.91,2024-06-03 23:33:51.609648,study_reward
PAY300439,P100290,SUB200489,2.96,2024-06-04 05:40:38.812735,study_reward
PAY300440,P102780,SUB200491,1.66,2024-06-04 16:27:22.779877,study_reward
PAY300441,P101072,SUB200492,1.28,2024-06-04 21:41:57.327102,study_reward
PAY300442,P102182,SUB200493,1.68,2024-06-04 23:49:06.060763,study_reward
PAY300443,P100300,SUB200495,2.91,2024-06-05 02:08:46.124074,study_reward
PAY300444,P102349,SUB200496,1.52,2024-06-05 04:27:33.034357,study_reward
PAY300445,P102182,SUB200497,0.86,2024-06-05 07:49:06.060763,study_reward
PAY300446,P101940,SUB200498,0.86,2024-06-05 10:49:06.981258,study_reward
PAY300447,P102418,SUB200499,0.86,2024-06-05 14:14:57.441688,study_reward
PAY300448,P100515,SUB200500,7.89,2024-06-05 17:31:13.694397,study_reward
PAY300449,P102418,SUB200501,6.67,2024-06-05 22:14:57.441688,study_reward
PAY300450,P101416,,15.0,2024-06-06 00:56:04.000000,loyalty_bonus
PAY300451,P101072,SUB200502,1.28,2024-06-06 03:41:57.327102,study_reward
PAY300452,P100424,SUB200503,6.67,2024-06-06 04:52:58.182770,study_reward
PAY300453,P101264,SUB200504,7.89,2024-06-06 05:15:01.056232,study_reward
PAY300454,P102562,SUB200505,0.86,2024-06-06 05:39:48.836070,study_reward
PAY300455,P101416,SUB200506,4.57,2024-06-06 06:37:18.471647,study_reward
PAY300456,P102780,SUB200507,2.85,2024-06-06 07:27:22.779877,study_reward
PAY300457,P102562,SUB200508,2.07,2024-06-06 12:39:48.836070,study_reward
PAY300458,P101435,SUB200509,7.89,2024-06-06 16:51:08.295330,study_reward
PAY300459,P100128,SUB200511,7.89,2024-06-06 18:07:26.265763,study_reward
PAY300460,P100424,SUB200512,1.61,2024-06-07 04:52:58.182770,study_reward
PAY300461,P100977,SUB200514,2.07,2024-06-07 14:20:47.956049,study_reward
PAY300462,P102601,SUB200515,6.67,2024-06-07 15:52:52.362413,study_reward
PAY300463,P101300,SUB200516,2.37,2024-06-07 20:49:30.981325,study_reward
PAY300464,P100977,SUB200517,1.9,2024-06-07 22:20:47.956049,study_reward
PAY300465,P102182,SUB200518,1.52,2024-06-07 22:49:06.060763,study_reward
PAY300466,P102606,SUB200519,1.52,2024-06-08 01:15:51.825865,study_reward
PAY300467,P100424,SUB200520,3.05,2024-06-08 03:52:58.182770,study_reward
PAY300468,P100205,SUB200522,1.68,2024-06-08 18:19:39.389944,study_reward
PAY300469,P101454,SUB200523,2.85,2024-06-08 22:19:16.557817,study_reward
PAY300470,P102609,SUB200524,0.5,2024-06-09 00:00:59.687023,study_reward
PAY300471,P100424,SUB200526,1.13,2024-06-09 05:52:58.182770,study_reward
PAY300472,P100312,SUB200527,1.13,2024-06-09 11:19:45.213528,study_reward
PAY300473,P101940,SUB200529,4.64,2024-06-09 22:49:06.981258,study_reward
PAY300474,P100128,SUB200530,1.34,2024-06-10 00:07:26.265763,study_reward
PAY300475,P100290,SUB200531,1.9,2024-06-10 01:40:38.812735,study_reward
PAY300476,P100977,SUB200532,1.9,2024-06-10 02:20:47.956049,study_reward
PAY300477,P100290,SUB200534,0.86,2024-06-10 08:40:38.812735,study_reward
PAY300478,P100821,SUB200535,6.67,2024-06-10 10:46:26.481574,study_reward
PAY300479,P102986,SUB200536,1.9,2024-06-10 16:33:51.609648,study_reward
PAY300480,P100168,SUB200537,2.85,2024-06-10 16:42:35.745215,study_reward
PAY300481,P100874,SUB200538,6.67,2024-06-11 00:51:53.658605,study_reward
PAY300482,P102231,SUB200539,1.66,2024-06-11 02:35:12.971495,study_reward
PAY300483,P102562,SUB200540,1.61,2024-06-11 02:39:48.836070,study_reward
PAY300484,P102601,SUB200541,1.28,2024-06-11 02:52:52.362413,study_reward
PAY300485,P102975,SUB200543,4.57,2024-06-11 06:23:44.618874,study_reward
PAY300486,P101416,SUB200544,1.34,2024-06-11 08:37:18.471647,study_reward
PAY300487,P101746,SUB200545,2.96,2024-06-11 15:57:57.507025,study_reward
PAY300488,P100312,SUB200546,1.66,2024-06-11 17:19:45.213528,study_reward
PAY300489,P100168,SUB200547,2.85,2024-06-11 22:42:35.745215,study_reward
PAY300490,P102858,SUB200548,1.52,2024-06-11 23:28:38.137176,study_reward
PAY300491,P100821,SUB200549,2.07,2024-06-11 23:46:26.481574,study_reward
PAY300492,P102064,SUB200550,1.66,2024-06-12 01:34:54.314927,study_reward
PAY300493,P101049,SUB200551,0.86,2024-06-12 02:15:56.294157,study_reward
PAY300494,P102606,SUB200552,2.07,2024-06-12 08:15:51.825865,study_reward
PAY300495,P102241,SUB200553,4.64,2024-06-12 08:50:24.702732,study_reward
PAY300496,P102528,SUB200554,5.45,2024-06-12 17:52:04.679798,study_reward
PAY300497,P102606,SUB200555,6.67,2024-06-13 00:15:51.825865,study_reward
PAY300498,P100977,SUB200556,2.85,2024-06-14 07:20:47.956049,study_reward
PAY300499,P101799,SUB200557,1.13,2024-06-14 07:48:08.173693,study_reward
PAY300500,P102609,SUB200558,6.67,2024-06-14 08:00:59.687023,study_reward
PAY300501,P100977,SUB200559,7.89,2024-06-14 09:20:47.956049,study_reward
PAY300502,P102231,SUB200560,5.45,2024-06-14 09:35:12.971495,study_reward
PAY300503,P101969,SUB200561,1.28,2024-06-14 11:53:54.250275,study_reward
PAY300504,P101288,SUB200562,7.89,2024-06-14 12:48:44.901843,study_reward
PAY300505,P101300,SUB200563,1.34,2024-06-14 12:49:30.981325,study_reward
PAY300506,P100058,SUB200564,2.96,2024-06-14 15:07:29.417148,study_reward
PAY300507,P102231,SUB200565,2.37,2024-06-14 18:35:12.971495,study_reward
PAY300508,P101940,SUB200566,0.5,2024-06-14 22:49:06.981258,study_reward
PAY300509,P101725,SUB200567,1.28,2024-06-15 00:38:20.803864,study_reward
PAY300510,P102203,SUB200568,1.52,2024-06-15 02:28:51.749464,study_reward
PAY300511,P102224,SUB200569,0.86,2024-06-15 03:05:51.751612,study_reward
PAY300512,P100312,SUB200570,7.89,2024-06-15 03:19:45.213528,study_reward
PAY300513,P100424,SUB200571,4.64,2024-06-15 04:52:58.182770,study_reward
PAY300514,P100128,SUB200572,2.91,2024-06-15 05:07:26.265763,study_reward
PAY300515,P102606,SUB200573,0.86,2024-06-15 05:15:51.825865,study_reward
PAY300516,P100470,SUB200574,1.28,2024-06-15 05:27:18.953310,study_reward
PAY300517,P101288,SUB200575,1.52,2024-06-15 06:48:44.901843,study_reward
PAY300518,P100925,SUB200577,4.57,2024-06-15 15:03:34.015547,study_reward
PAY300519,P102528,SUB200580,7.89,2024-06-15 17:52:04.679798,study_reward
PAY300520,P102549,SUB200581,2.72,2024-06-15 21:13:02.904717,study_reward
PAY300521,P100977,SUB200582,7.89,2024-06-16 03:20:47.956049,study_reward
PAY300522,P101273,SUB200583,4.57,2024-06-16 04:04:44.163551,study_reward
PAY300523,P102858,SUB200584,1.75,2024-06-16 10:28:38.137176,study_reward
PAY300524,P101725,SUB200585,3.85,2024-06-16 12:38:20.803864,study_reward
PAY300525,P101929,SUB200586,2.07,2024-06-16 13:13:35.366091,study_reward
PAY300526,P102609,SUB200587,1.28,2024-06-17 05:00:59.687023,study_reward
PAY300527,P101288,SUB200588,2.85,2024-06-17 08:48:44.901843,study_reward
PAY300528,P102528,SUB200589,0.86,2024-06-17 18:52:04.679798,study_reward
PAY300529,P100470,SUB200592,1.9,2024-06-18 07:27:18.953310,study_reward
PAY300530,P101826,SUB200593,0.8,2024-06-18 09:57:38.938281,study_reward
PAY300531,P100704,SUB200595,1.68,2024-06-18 10:42:49.537938,study_reward
PAY300532,P102231,SUB200597,1.28,2024-06-18 12:35:12.971495,study_reward
PAY300533,P100925,SUB200598,0.86,2024-06-18 15:03:34.015547,study_reward
PAY300534,P102528,SUB200599,1.61,2024-06-18 17:52:04.679798,study_reward
PAY300535,P100290,SUB200600,0.86,2024-06-18 19:40:38.812735,study_reward
PAY300536,P102685,SUB200601,2.37,2024-06-19 00:54:06.066527,study_reward
PAY300537,P100290,SUB200602,4.64,2024-06-19 02:40:38.812735,study_reward
PAY300538,P101416,SUB200603,1.52,2024-06-19 07:37:18.471647,study_reward
PAY300539,P101940,SUB200604,1.75,2024-06-19 10:49:06.981258,study_reward
PAY300540,P100168,SUB200605,2.07,2024-06-19 11:42:35.745215,study_reward
PAY300541,P100704,SUB200606,1.61,2024-06-19 13:42:49.537938,study_reward
PAY300542,P102604,SUB200607,1.61,2024-06-19 21:25:02.060249,study_reward
PAY300543,P101826,SUB200608,0.5,2024-06-19 21:57:38.938281,study_reward
PAY300544,P102986,SUB200609,5.45,2024-06-20 00:33:51.609648,study_reward
PAY300545,P101940,SUB200610,1.34,2024-06-20 00:49:06.981258,study_reward
PAY300546,P100290,SUB200611,2.11,2024-06-20 01:40:38.812735,study_reward
PAY300547,P100424,SUB200612,4.57,2024-06-20 02:52:58.182770,study_reward
PAY300548,P102601,SUB200613,1.13,2024-06-20 06:52:52.362413,study_reward
PAY300549,P100128,SUB200614,7.89,2024-06-20 07:07:26.265763,study_reward
PAY300550,P101696,SUB200615,1.66,2024-06-20 12:31:53.164533,study_reward
PAY300551,P101940,SUB200616,2.37,2024-06-20 12:49:06.981258,study_reward
PAY300552,P101435,SUB200618,2.96,2024-06-20 18:51:08.295330,study_reward
PAY300553,P100128,SUB200619,2.85,2024-06-20 19:07:26.265763,study_reward
PAY300554,P100436,SUB200620,2.07,2024-06-20 19:15:17.811715,study_reward
PAY300555,P101799,SUB200622,3.85,2024-06-20 19:48:08.173693,study_reward
PAY300556,P102604,SUB200623,1.9,2024-06-20 20:25:02.060249,study_reward
PAY300557,P102609,SUB200624,4.64,2024-06-21 02:00:59.687023,study_reward
PAY300558,P100821,SUB200625,2.07,2024-06-21 03:46:26.481574,study_reward
PAY300559,P102549,SUB200626,2.85,2024-06-21 06:13:02.904717,study_reward
PAY300560,P101696,SUB200627,7.89,2024-06-21 06:31:53.164533,study_reward
PAY300561,P100515,SUB200630,3.08,2024-06-21 19:31:13.694397,study_reward
PAY300562,P101029,,15.0,2024-06-21 21:26:40.000000,loyalty_bonus
PAY300563,P100128,SUB200631,0.86,2024-06-21 22:07:26.265763,study_reward
PAY300564,P102246,SUB200632,1.9,2024-06-21 22:45:44.630850,study_reward
PAY300565,P100290,SUB200633,4.57,2024-06-21 23:40:38.812735,study_reward
PAY300566,P100290,SUB200634,2.96,2024-06-22 07:40:38.812735,study_reward
PAY300567,P102246,SUB200635,7.89,2024-06-22 07:45:44.630850,study_reward
PAY300568,P101716,SUB200636,7.89,2024-06-22 14:00:31.906413,study_reward
PAY300569,P102939,SUB200637,2.72,2024-06-22 15:10:06.972405,study_reward
PAY300570,P100599,SUB200638,2.37,2024-06-22 17:37:01.269191,study_reward
PAY300571,P101038,SUB200639,1.79,2024-06-22 18:58:05.344178,study_reward
PAY300572,P100290,SUB200640,2.11,2024-06-22 19:40:38.812735,study_reward
PAY300573,P101725,SUB200641,7.89,2024-06-22 23:38:20.803864,study_reward
PAY300574,P101940,SUB200642,1.66,2024-06-23 01:49:06.981258,study_reward
PAY300575,P101997,SUB200643,1.34,2024-06-23 01:55:45.280561,study_reward
PAY300576,P101826,SUB200644,1.28,2024-06-23 02:57:38.938281,study_reward
PAY300577,P101038,SUB200645,2.11,2024-06-23 10:58:05.344178,study_reward
PAY300578,P100290,SUB200647,2.11,2024-06-23 22:40:38.812735,study_reward
PAY300579,P100128,SUB200648,3.05,2024-06-23 23:07:26.265763,study_reward
PAY300580,P100424,SUB200649,1.75,2024-06-24 05:52:58.182770,study_reward
PAY300581,P100515,SUB200651,2.72,2024-06-24 09:31:13.694397,study_reward
PAY300582,P100354,SUB200652,2.07,2024-06-24 11:05:11.645483,study_reward
PAY300583,P102604,SUB200653,7.89,2024-06-24 12:25:02.060249,study_reward
PAY300584,P100599,SUB200654,3.05,2024-06-24 13:37:01.269191,study_reward
PAY300585,P102182,SUB200656,1.9,2024-06-24 16:49:06.060763,study_reward
PAY300586,P101300,SUB200657,1.61,2024-06-24 17:49:30.981325,study_reward
PAY300587,P102685,SUB200658,5.45,2024-06-24 17:54:06.066527,study_reward
PAY300588,P101187,SUB200659,6.67,2024-06-24 19:58:49.852639,study_reward
PAY300589,P102417,SUB200660,1.75,2024-06-24 21:55:17.050405,study_reward
PAY300590,P101049,SUB200661,2.37,2024-06-25 03:15:56.294157,study_reward
PAY300591,P100850,SUB200662,2.07,2024-06-25 04:57:05.862661,study_reward
PAY300592,P101493,SUB200663,1.61,2024-06-25 09:18:31.502131,study_reward
PAY300593,P102417,SUB200664,1.47,2024-06-25 12:55:17.050405,study_reward
PAY300594,P100515,SUB200665,1.13,2024-06-25 14:31:13.694397,study_reward
PAY300595,P101187,SUB200666,5.45,2024-06-25 15:58:49.852639,study_reward
PAY300596,P101264,SUB200667,1.75,2024-06-25 16:15:01.056232,study_reward
PAY300597,P100599,SUB200668,1.13,2024-06-25 16:37:01.269191,study_reward
PAY300598,P102046,SUB200669,1.61,2024-06-25 21:39:26.323379,study_reward
PAY300599,P102246,SUB200671,2.85,2024-06-26 01:45:44.630850,study_reward
PAY300600,P100128,SUB200672,4.64,2024-06-26 03:07:26.265763,study_reward
PAY300601,P100599,SUB200673,2.07,2024-06-26 06:37:01.269191,study_reward
PAY300602,P101493,SUB200674,1.13,2024-06-26 07:18:31.502131,study_reward
PAY300603,P101264,SUB200675,3.85,2024-06-26 12:15:01.056232,study_reward
PAY300604,P100290,SUB200676,3.05,2024-06-26 16:40:38.812735,study_reward
PAY300605,P101725,SUB200677,4.64,2024-06-26 19:38:20.803864,study_reward
PAY300606,P100821,,5.0,2024-06-27 00:03:37.000000,loyalty_bonus
PAY300607,P100168,SUB200678,0.86,2024-06-27 08:42:35.745215,study_reward
PAY300608,P101826,SUB200679,0.86,2024-06-27 10:57:38.938281,study_reward
PAY300609,P102604,SUB200680,3.05,2024-06-27 13:25:02.060249,study_reward
PAY300610,P101716,SUB200681,1.75,2024-06-27 20:00:31.906413,study_reward
PAY300611,P101985,SUB200682,1.9,2024-06-27 20:04:24.990148,study_reward
PAY300612,P102081,SUB200684,3.05,2024-06-28 00:55:39.977120,study_reward
PAY300613,P101929,SUB200685,3.85,2024-06-28 02:13:35.366091,study_reward
PAY300614,P100168,SUB200686,1.61,2024-06-28 03:42:35.745215,study_reward
PAY300615,P101676,SUB200687,3.47,2024-06-28 03:54:01.745861,study_reward
PAY300616,P101725,SUB200688,0.5,2024-06-28 05:38:20.803864,study_reward
PAY300617,P100311,SUB200689,2.07,2024-06-28 06:56:51.135510,study_reward
