event_id,participant_id,event_type,event_timestamp
EVT400471,P101049,app_open,2024-04-12 08:30:00.882939
EVT400472,P100821,app_open,2024-04-12 11:12:32.217086
EVT400473,P100470,login,2024-04-12 14:03:44.947348
EVT400474,P102611,login,2024-04-12 14:40:22.177941
EVT400475,P100470,profile_update,2024-04-12 15:16:06.189382
EVT400476,P100470,login,2024-04-12 19:27:18.953310
EVT400477,P101799,notification_click,2024-04-13 00:22:41.680563
EVT400478,P102761,browse_studies,2024-04-13 06:18:17.069314
EVT400479,P101799,browse_studies,2024-04-13 06:38:59.207731
EVT400480,P101799,login,2024-04-13 06:48:08.173693
EVT400481,P101799,login,2024-04-13 08:50:14.134920
EVT400482,P102632,login,2024-04-13 08:54:53.243390
EVT400483,P102714,browse_studies,2024-04-13 09:10:25.797825
EVT400484,P102632,app_open,2024-04-13 10:18:59.540922
EVT400485,P100563,browse_studies,2024-04-13 10:46:11.692724
EVT400486,P101799,browse_studies,2024-04-13 13:21:07.713755
EVT400487,P100925,login,2024-04-13 17:03:34.015547
EVT400488,P102632,browse_studies,2024-04-13 17:40:09.402230
EVT400489,P100821,browse_studies,2024-04-13 17:47:41.870742
EVT400490,P100470,login,2024-04-13 18:32:53.031837
EVT400491,P102611,notification_click,2024-04-13 18:53:04.339789
EVT400492,P102632,login,2024-04-13 22:47:27.106734
EVT400493,P102685,login,2024-04-14 02:54:06.066527
EVT400494,P102516,login,2024-04-14 06:43:28.661190
EVT400495,P100821,login,2024-04-14 06:46:26.481574
EVT400496,P100925,browse_studies,2024-04-14 12:24:27.434949
EVT400497,P102294,browse_studies,2024-04-14 16:59:26.259585
EVT400498,P100312,login,2024-04-14 19:15:43.050489
EVT400499,P100821,app_open,2024-04-14 22:33:38.372572
EVT400500,P102604,login,2024-04-15 05:25:02.060249
EVT400501,P102604,login,2024-04-15 07:25:02.060249
EVT400502,P100945,app_open,2024-04-15 11:43:33.878680
EVT400503,P100874,browse_studies,2024-04-15 14:03:06.761689
EVT400504,P100874,browse_studies,2024-04-15 14:03:21.177652
EVT400505,P100821,login,2024-04-15 14:28:22.616785
EVT400506,P101049,login,2024-04-15 17:15:56.294157
EVT400507,P100821,app_open,2024-04-15 17:57:20.857735
EVT400508,P100945,login,2024-04-15 19:53:45.585919
EVT400509,P102632,login,2024-04-15 20:54:53.243390
EVT400510,P101049,app_open,2024-04-15 22:50:18.925157
EVT400511,P100640,login,2024-04-16 06:00:00.345736
EVT400512,P102294,browse_studies,2024-04-16 11:53:55.947111
EVT400513,P101264,notification_click,2024-04-16 12:11:29.702163
EVT400514,P100821,login,2024-04-16 17:46:26.481574
EVT400515,P102294,login,2024-04-16 19:12:21.504970
EVT400516,P102632,login,2024-04-16 21:34:05.979157
EVT400517,P100128,app_open,2024-04-16 22:06:30.611845
EVT400518,P102295,login,2024-04-16 23:49:00.167966
EVT400519,P101264,profile_update,2024-04-17 01:03:14.007698
EVT400520,P100945,profile_update,2024-04-17 03:13:40.210487
EVT400521,P101264,login,2024-04-17 05:15:01.056232
EVT400522,P100821,app_open,2024-04-17 06:26:38.015539
EVT400523,P102528,browse_studies,2024-04-17 08:11:04.627391
EVT400524,P101264,login,2024-04-17 09:45:33.821028
EVT400525,P100874,login,2024-04-17 12:51:53.658605
EVT400526,P102719,login,2024-04-17 14:06:59.725560
EVT400527,P101264,login,2024-04-17 14:29:32.696476
EVT400528,P100821,login,2024-04-17 20:46:26.481574
EVT400529,P102528,login,2024-04-17 21:52:04.679798
EVT400530,P102685,login,2024-04-17 22:57:07.151172
EVT400531,P102685,browse_studies,2024-04-17 23:24:34.378799
EVT400532,P102528,app_open,2024-04-17 23:53:59.556257
EVT400533,P100945,login,2024-04-18 02:51:05.707251
EVT400534,P101264,login,2024-04-18 05:15:01.056232
EVT400535,P100945,browse_studies,2024-04-18 09:52:00.871312
EVT400536,P101264,browse_studies,2024-04-18 10:04:46.941491
EVT400537,P102528,app_open,2024-04-18 10:19:34.750627
EVT400538,P100128,login,2024-04-18 11:07:26.265763
EVT400539,P102295,login,2024-04-18 17:28:05.532795
EVT400540,P100312,browse_studies,2024-04-18 19:19:40.826150
EVT400541,P100640,login,2024-04-18 20:00:00.345736
EVT400542,P102295,login,2024-04-18 21:01:26.083541
EVT400543,P101049,profile_update,2024-04-18 22:34:43.258146
EVT400544,P100128,browse_studies,2024-04-18 22:34:43.652148
EVT400545,P101049,login,2024-04-18 23:15:56.294157
EVT400546,P100874,app_open,2024-04-18 23:49:56.191344
EVT400547,P100128,login,2024-04-19 00:02:27.990131
EVT400548,P102719,browse_studies,2024-04-19 04:46:08.655769
EVT400549,P100128,browse_studies,2024-04-19 05:03:38.447287
EVT400550,P101746,login,2024-04-19 05:24:44.517053
EVT400551,P101264,login,2024-04-19 05:49:51.111482
EVT400552,P100821,app_open,2024-04-19 06:13:33.517944
EVT400553,P101283,login,2024-04-19 08:36:08.324064
EVT400554,P100312,app_open,2024-04-19 08:50:28.279432
EVT400555,P101746,profile_update,2024-04-19 10:43:46.868371
EVT400556,P100312,login,2024-04-19 13:19:45.213528
EVT400557,P100208,browse_studies,2024-04-19 14:26:44.924391
EVT400558,P100640,login,2024-04-19 16:00:00.345736
EVT400559,P102224,login,2024-04-19 16:05:51.751612
EVT400560,P100128,browse_studies,2024-04-19 16:52:29.326185
EVT400561,P101513,profile_update,2024-04-19 17:22:27.173757
EVT400562,P101049,login,2024-04-19 19:15:56.294157
EVT400563,P100945,login,2024-04-19 19:53:45.585919
EVT400564,P102421,browse_studies,2024-04-19 21:34:42.247997
EVT400565,P102224,browse_studies,2024-04-20 00:48:49.267274
EVT400566,P102421,app_open,2024-04-20 02:15:48.601154
EVT400567,P101201,app_open,2024-04-20 03:51:18.570129
EVT400568,P102224,browse_studies,2024-04-20 10:04:10.926834
EVT400569,P102295,app_open,2024-04-20 10:54:24.775783
EVT400570,P102224,login,2024-04-20 11:05:51.751612
EVT400571,P100128,notification_click,2024-04-20 11:26:18.585980
EVT400572,P101264,app_open,2024-04-20 12:19:17.593336
EVT400573,P102685,login,2024-04-20 12:54:06.066527
EVT400574,P101264,login,2024-04-20 13:37:53.189954
EVT400575,P102685,app_open,2024-04-20 14:13:30.154932
EVT400576,P102975,notification_click,2024-04-20 14:34:23.162165
EVT400577,P102685,login,2024-04-20 15:54:25.252307
EVT400578,P102295,login,2024-04-20 18:49:00.167966
EVT400579,P102975,login,2024-04-20 19:23:44.618874
EVT400580,P100925,notification_click,2024-04-20 21:09:09.848731
EVT400581,P102421,profile_update,2024-04-20 21:22:37.646329
EVT400582,P100312,app_open,2024-04-21 00:06:48.623919
EVT400583,P102528,browse_studies,2024-04-21 00:20:16.750111
EVT400584,P101746,login,2024-04-21 01:31:01.045727
EVT400585,P102719,login,2024-04-21 02:12:04.426779
EVT400586,P100945,login,2024-04-21 02:53:45.585919
EVT400587,P100128,login,2024-04-21 03:07:26.265763
EVT400588,P102295,browse_studies,2024-04-21 03:26:57.618465
EVT400589,P100312,login,2024-04-21 03:36:40.643955
EVT400590,P102224,notification_click,2024-04-21 03:47:41.004099
EVT400591,P102397,login,2024-04-21 04:06:58.590602
EVT400592,P102975,notification_click,2024-04-21 04:17:10.083203
EVT400593,P102224,browse_studies,2024-04-21 04:39:29.261832
EVT400594,P102975,login,2024-04-21 04:57:25.896681
EVT400595,P102421,login,2024-04-21 05:36:57.461264
EVT400596,P100878,profile_update,2024-04-21 05:51:01.859012
EVT400597,P100128,app_open,2024-04-21 06:55:33.971419
EVT400598,P101264,browse_studies,2024-04-21 07:08:17.942537
EVT400599,P101159,notification_click,2024-04-21 09:25:58.154647
EVT400600,P101696,login,2024-04-21 09:53:37.392625
EVT400601,P101746,login,2024-04-21 11:57:57.507025
EVT400602,P101201,browse_studies,2024-04-21 13:30:53.423966
EVT400603,P100356,login,2024-04-21 14:25:04.941282
EVT400604,P102224,login,2024-04-21 14:37:58.725297
EVT400605,P100205,app_open,2024-04-21 15:29:32.004432
EVT400606,P100925,browse_studies,2024-04-21 15:56:12.332471
EVT400607,P100945,browse_studies,2024-04-21 20:49:20.685876
EVT400608,P100128,profile_update,2024-04-21 21:15:56.474690
EVT400609,P102349,browse_studies,2024-04-21 23:17:59.328812
EVT400610,P100945,app_open,2024-04-21 23:56:25.513811
EVT400611,P100128,profile_update,2024-04-22 00:51:19.938533
EVT400612,P100925,login,2024-04-22 01:03:34.015547
EVT400613,P101264,login,2024-04-22 04:15:01.056232
EVT400614,P100205,login,2024-04-22 04:19:39.389944
EVT400615,P101264,login,2024-04-22 05:15:01.056232
EVT400616,P102685,app_open,2024-04-22 08:45:02.660133
EVT400617,P101696,login,2024-04-22 12:31:53.164533
EVT400618,P100945,browse_studies,2024-04-22 13:28:01.670504
EVT400619,P101696,browse_studies,2024-04-22 13:32:46.589137
EVT400620,P102349,app_open,2024-04-22 13:52:02.247605
EVT400621,P100205,login,2024-04-22 15:44:02.080907
EVT400622,P100312,browse_studies,2024-04-22 15:47:31.593760
EVT400623,P102528,login,2024-04-22 16:52:04.679798
EVT400624,P101264,login,2024-04-22 17:10:49.026152
EVT400625,P101264,browse_studies,2024-04-22 20:09:51.988331
EVT400626,P102349,profile_update,2024-04-23 00:37:00.902590
EVT400627,P102349,login,2024-04-23 04:27:33.034357
EVT400628,P102516,browse_studies,2024-04-23 04:46:21.037455
EVT400629,P102295,login,2024-04-23 04:49:00.167966
EVT400630,P100407,browse_studies,2024-04-23 06:04:54.808326
EVT400631,P100128,browse_studies,2024-04-23 06:23:53.654582
EVT400632,P100312,login,2024-04-23 07:19:45.213528
EVT400633,P100128,login,2024-04-23 09:07:26.265763
EVT400634,P102975,app_open,2024-04-23 09:51:43.737139
EVT400635,P100640,app_open,2024-04-23 13:10:07.028031
EVT400636,P102714,profile_update,2024-04-23 13:20:54.317441
EVT400637,P102975,login,2024-04-23 14:23:44.618874
EVT400638,P100407,login,2024-04-23 14:53:46.308685
EVT400639,P100640,browse_studies,2024-04-23 15:29:20.939366
EVT400640,P100100,login,2024-04-23 16:17:12.190118
EVT400641,P102611,login,2024-04-23 18:08:09.638829
EVT400642,P102421,app_open,2024-04-23 19:15:14.339161
EVT400643,P100407,profile_update,2024-04-23 21:08:04.361754
EVT400644,P100640,login,2024-04-24 00:00:00.345736
EVT400645,P100640,login,2024-04-24 01:30:36.956989
EVT400646,P102975,login,2024-04-24 03:10:08.414815
EVT400647,P101454,login,2024-04-24 04:27:01.543332
EVT400648,P101201,login,2024-04-24 04:29:37.458667
EVT400649,P101264,app_open,2024-04-24 07:25:30.609706
EVT400650,P102714,browse_studies,2024-04-24 12:39:13.706159
EVT400651,P100128,browse_studies,2024-04-24 12:52:46.348840
EVT400652,P102975,login,2024-04-24 13:23:44.618874
EVT400653,P100312,login,2024-04-24 16:19:45.213528
EVT400654,P102611,login,2024-04-24 17:40:22.177941
EVT400655,P102397,browse_studies,2024-04-24 18:32:31.683404
EVT400656,P101970,browse_studies,2024-04-24 19:00:00.449710
EVT400657,P101696,browse_studies,2024-04-24 21:26:36.815166
EVT400658,P100312,profile_update,2024-04-24 21:53:36.329299
EVT400659,P101696,app_open,2024-04-24 22:06:14.774716
EVT400660,P102611,login,2024-04-24 22:24:07.542145
EVT400661,P102295,browse_studies,2024-04-24 22:35:57.890628
EVT400662,P100128,login,2024-04-24 22:41:37.733071
EVT400663,P100640,login,2024-04-25 02:00:00.345736
EVT400664,P100128,login,2024-04-25 02:24:48.376261
EVT400665,P100205,login,2024-04-25 03:19:39.389944
EVT400666,P100407,login,2024-04-25 03:53:46.308685
EVT400667,P100128,app_open,2024-04-25 04:07:58.776195
EVT400668,P101264,browse_studies,2024-04-25 05:03:27.947963
EVT400669,P100515,app_open,2024-04-25 05:12:31.966182
EVT400670,P100312,browse_studies,2024-04-25 06:57:24.236603
EVT400671,P100128,login,2024-04-25 10:07:26.265763
EVT400672,P100205,login,2024-04-25 11:08:11.615399
EVT400673,P102421,notification_click,2024-04-25 11:12:05.864701
EVT400674,P102397,app_open,2024-04-25 11:14:53.849589
EVT400675,P100128,app_open,2024-04-25 12:22:40.043591
EVT400676,P102421,login,2024-04-25 12:56:05.936603
EVT400677,P102975,browse_studies,2024-04-25 15:49:33.852484
EVT400678,P101454,browse_studies,2024-04-25 17:29:03.288107
EVT400679,P100407,login,2024-04-25 19:49:13.994954
EVT400680,P100128,login,2024-04-26 01:07:26.265763
EVT400681,P102714,login,2024-04-26 02:45:56.129467
EVT400682,P101454,login,2024-04-26 03:19:16.557817
EVT400683,P102611,login,2024-04-26 06:40:22.177941
EVT400684,P101201,notification_click,2024-04-26 06:45:25.865015
EVT400685,P100205,login,2024-04-26 09:19:39.389944
EVT400686,P101201,app_open,2024-04-26 09:59:45.487599
EVT400687,P101813,browse_studies,2024-04-26 11:53:56.273581
EVT400688,P100640,app_open,2024-04-26 13:44:48.678431
EVT400689,P102397,login,2024-04-26 14:06:58.590602
EVT400690,P100640,login,2024-04-26 16:00:00.345736
EVT400691,P102611,login,2024-04-26 16:40:22.177941
EVT400692,P102421,app_open,2024-04-26 17:51:51.184598
EVT400693,P101264,login,2024-04-26 18:15:01.056232
EVT400694,P100945,login,2024-04-26 19:53:45.585919
EVT400695,P102714,browse_studies,2024-04-26 20:06:04.233116
EVT400696,P100515,app_open,2024-04-26 21:37:11.272531
EVT400697,P102421,login,2024-04-26 23:36:57.461264
EVT400698,P100515,login,2024-04-27 00:57:50.246772
EVT400699,P100100,browse_studies,2024-04-27 01:13:21.563572
EVT400700,P100128,browse_studies,2024-04-27 01:25:56.835275
EVT400701,P102397,browse_studies,2024-04-27 02:32:27.189482
EVT400702,P101247,notification_click,2024-04-27 03:26:47.043079
EVT400703,P101696,browse_studies,2024-04-27 06:24:28.228016
EVT400704,P100945,notification_click,2024-04-27 07:38:12.318699
EVT400705,P101746,login,2024-04-27 09:57:57.507025
EVT400706,P101201,login,2024-04-27 10:29:37.458667
EVT400707,P101454,browse_studies,2024-04-27 15:59:14.871764
EVT400708,P102295,browse_studies,2024-04-27 18:47:13.218614
EVT400709,P100515,login,2024-04-27 20:31:13.694397
EVT400710,P101201,profile_update,2024-04-27 20:43:11.532659
EVT400711,P101454,browse_studies,2024-04-28 00:16:34.975194
EVT400712,P102611,app_open,2024-04-28 00:28:10.608584
EVT400713,P102604,app_open,2024-04-28 01:00:52.650357
EVT400714,P102131,login,2024-04-28 05:40:29.480437
EVT400715,P100898,login,2024-04-28 06:11:27.154428
EVT400716,P100821,profile_update,2024-04-28 07:33:13.265608
EVT400717,P101159,notification_click,2024-04-28 08:01:11.966764
EVT400718,P100898,browse_studies,2024-04-28 08:19:09.005632
EVT400719,P100640,app_open,2024-04-28 10:09:30.269816
EVT400720,P102714,app_open,2024-04-28 10:13:01.251809
EVT400721,P102829,login,2024-04-28 11:09:27.721578
EVT400722,P102397,browse_studies,2024-04-28 12:25:36.646535
EVT400723,P101264,app_open,2024-04-28 13:59:55.519339
EVT400724,P101201,login,2024-04-28 14:29:37.458667
EVT400725,P102421,browse_studies,2024-04-28 14:30:40.983044
EVT400726,P100945,notification_click,2024-04-28 15:12:17.823992
EVT400727,P102708,profile_update,2024-04-29 00:13:35.253190
EVT400728,P102714,browse_studies,2024-04-29 01:06:47.960945
EVT400729,P102604,login,2024-04-29 01:25:02.060249
EVT400730,P100945,browse_studies,2024-04-29 03:36:53.887330
EVT400731,P102604,login,2024-04-29 03:55:26.451114
EVT400732,P101454,login,2024-04-29 04:19:16.557817
EVT400733,P101201,app_open,2024-04-29 04:55:08.292210
EVT400734,P101813,browse_studies,2024-04-29 09:42:54.739714
EVT400735,P100312,notification_click,2024-04-29 12:25:18.495771
EVT400736,P101969,login,2024-04-29 12:53:54.250275
EVT400737,P100128,notification_click,2024-04-29 12:56:03.940738
EVT400738,P101019,app_open,2024-04-29 13:03:42.705820
EVT400739,P100128,login,2024-04-29 15:07:26.265763
EVT400740,P100128,login,2024-04-29 15:26:14.272250
EVT400741,P100128,notification_click,2024-04-29 16:18:06.238289
EVT400742,P102528,login,2024-04-29 18:52:04.679798
EVT400743,P100128,login,2024-04-29 19:03:08.304631
EVT400744,P100128,app_open,2024-04-29 22:39:45.687630
EVT400745,P102528,browse_studies,2024-04-29 22:43:45.112665
EVT400746,P102295,login,2024-04-29 22:49:00.167966
EVT400747,P102611,browse_studies,2024-04-29 23:22:04.308509
EVT400748,P101454,browse_studies,2024-04-30 00:35:23.825539
EVT400749,P102397,login,2024-04-30 01:06:58.590602
EVT400750,P100945,profile_update,2024-04-30 01:52:50.976959
EVT400751,P101454,notification_click,2024-04-30 01:53:57.357657
EVT400752,P101813,browse_studies,2024-04-30 04:30:39.017707
EVT400753,P102685,login,2024-04-30 04:39:38.784655
EVT400754,P102714,profile_update,2024-04-30 05:14:07.402119
EVT400755,P101159,login,2024-04-30 06:24:39.104821
EVT400756,P100515,login,2024-04-30 07:10:34.097658
EVT400757,P100945,login,2024-04-30 10:53:45.585919
EVT400758,P102714,login,2024-04-30 12:45:56.129467
EVT400759,P101813,login,2024-04-30 13:23:01.645751
EVT400760,P101159,login,2024-04-30 13:24:39.104821
EVT400761,P100205,login,2024-04-30 14:14:39.292687
EVT400762,P100515,login,2024-04-30 19:31:13.694397
EVT400763,P101813,login,2024-04-30 20:15:42.602866
EVT400764,P102685,login,2024-04-30 21:54:06.066527
EVT400765,P102829,login,2024-05-01 00:38:48.342494
EVT400766,P100898,login,2024-05-01 01:11:27.154428
EVT400767,P102685,app_open,2024-05-01 02:09:51.380232
EVT400768,P102611,login,2024-05-01 02:40:22.177941
EVT400769,P101813,app_open,2024-05-01 03:58:24.625114
EVT400770,P101019,browse_studies,2024-05-01 03:58:39.116211
EVT400771,P100640,login,2024-05-01 04:00:00.345736
EVT400772,P101813,browse_studies,2024-05-01 05:25:16.653253
EVT400773,P102418,app_open,2024-05-01 06:42:24.880330
EVT400774,P102714,profile_update,2024-05-01 06:54:42.560762
EVT400775,P102714,app_open,2024-05-01 08:09:50.601588
EVT400776,P101019,profile_update,2024-05-01 08:41:32.407213
EVT400777,P100515,browse_studies,2024-05-01 10:12:28.924510
EVT400778,P102224,browse_studies,2024-05-01 11:33:32.222852
EVT400779,P102829,browse_studies,2024-05-01 14:52:52.021151
EVT400780,P100515,notification_click,2024-05-01 16:24:40.572189
EVT400781,P100945,app_open,2024-05-01 16:58:07.429012
EVT400782,P102418,login,2024-05-01 17:14:57.441688
EVT400783,P102418,login,2024-05-01 18:44:11.330437
EVT400784,P100898,login,2024-05-01 19:14:43.455737
EVT400785,P102708,login,2024-05-01 19:42:04.478762
EVT400786,P102714,login,2024-05-01 19:45:56.129467
EVT400787,P102685,notification_click,2024-05-01 21:36:50.476688
EVT400788,P102685,login,2024-05-01 22:54:06.066527
EVT400789,P101247,app_open,2024-05-01 23:05:44.247367
EVT400790,P101264,browse_studies,2024-05-01 23:12:46.624239
EVT400791,P100128,notification_click,2024-05-02 00:06:58.289452
EVT400792,P102685,browse_studies,2024-05-02 02:54:39.576391
EVT400793,P100898,browse_studies,2024-05-02 03:19:46.217130
EVT400794,P100285,browse_studies,2024-05-02 03:31:20.127442
EVT400795,P100515,login,2024-05-02 05:34:06.286232
EVT400796,P100407,app_open,2024-05-02 05:58:02.777427
EVT400797,P101813,login,2024-05-02 09:46:16.509860
EVT400798,P100128,login,2024-05-02 12:07:26.265763
EVT400799,P102685,browse_studies,2024-05-02 13:04:45.502123
EVT400800,P102714,notification_click,2024-05-02 14:36:01.799434
EVT400801,P100470,login,2024-05-02 17:01:30.777863
EVT400802,P100312,login,2024-05-02 17:19:45.213528
EVT400803,P100515,login,2024-05-02 17:31:13.694397
EVT400804,P100821,login,2024-05-02 17:46:26.481574
EVT400805,P102708,notification_click,2024-05-02 17:57:51.366932
EVT400806,P102397,browse_studies,2024-05-02 18:20:45.530603
EVT400807,P100898,app_open,2024-05-02 19:30:14.936188
EVT400808,P102714,browse_studies,2024-05-02 22:44:56.717580
EVT400809,P102714,app_open,2024-05-03 00:45:21.638867
EVT400810,P100925,login,2024-05-03 01:03:34.015547
EVT400811,P100205,login,2024-05-03 05:19:39.389944
EVT400812,P100821,notification_click,2024-05-03 05:46:38.416771
EVT400813,P102611,profile_update,2024-05-03 07:44:18.179060
EVT400814,P100470,app_open,2024-05-03 08:24:50.836990
EVT400815,P100407,browse_studies,2024-05-03 08:53:32.799567
EVT400816,P102349,app_open,2024-05-03 08:55:43.611028
EVT400817,P102714,login,2024-05-03 11:45:56.129467
